1447818565	23515	112720	1448161970	shita red big	cT6tU5aPt5rifnioYsfuIK5dpUY	""	""	18	""	""	上野駅　13番線
1447818565	23516	126589	1448161977	""	o5hjNt3XoTWzUtHVN4GvIt8m4KE	1	""	21	""	""	BGM:クライマックスジャンプ
1447818565	23517	92819	1448161982	""	3gJMR4WbmAldaApv4bacdEkHdvI	1	""	15	""	""	朝ちゅん
1447818565	23518	107701	1448161989	""	Si5reV1UVTySycmAGdNK6t8bfw4	""	""	17	""	""	やっと洋服の青山さんきたあああああああ
1447818565	23519	41404	1448161994	""	""	1	""	6	""	2	""
1447818565	23520	22480	1448162003	""	vT81VII1yCrTHelEXV7dfoNcGcw	1	""	3	""	""	コネコネコネ
1447818565	23521	130260	1448162019	""	o5hjNt3XoTWzUtHVN4GvIt8m4KE	1	""	21	""	""	ﾝﾓｰ
1447818565	23522	42072	1448162025	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	7	""	""	↓やめてさし上げろ！！！！！！！
1447818565	23523	81590	1448162028	""	_OtBSnfYqKtZ5Qu7ydwAiNfK3Fk	""	""	13	""	""	斑鳩「何いまさら恥ずかしがってんのよ？」
1447818565	23524	19961	1448162031	""	3qAy0dmy6SSbpKAhPWdSNtYeLOo	""	""	3	""	""	釣り神様とは懐かしいな
1447818565	23525	141662	1448162033	""	J7Mdk7tG0t7CekIHBVq8QKOtLbc	""	""	23	""	""	ぶひいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいいい
1447818565	23526	131517	1448162043	""	o5hjNt3XoTWzUtHVN4GvIt8m4KE	1	""	21	""	""	キルラキルｗ
1447818565	23527	27315	1448162057	""	0pS0g8CdV2snmi2B27wWU0QjEB0	""	""	4	""	""	ブヒヒヒｗｗｗｗｗ
1447818565	23528	100848	1448162066	""	3gJMR4WbmAldaApv4bacdEkHdvI	1	""	16	""	""	お前かｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
1447818565	23529	31693	1448162070	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	5	""	""	ん？
1447818565	23530	46523	1448162077	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	7	""	""	浮くんだ！？
1447818565	23531	54620	1448162078	""	""	1	""	9	""	2	""
1447818565	23532	20516	1448162080	shita big	S_ZqKqiwNTDEMLlpNtPr3hYZa9E	""	""	3	""	""	引き続き御起立願います
1447818565	23533	139817	1448162081	""	NnYLnDOJCL2QI8QExFfjw3Jjw50	""	""	23	""	""	どんだけ対決列島好きなんだよｗ
1447818565	23534	33378	1448162086	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	5	""	""	あらあら
1447818565	23535	123866	1448162087	""	V9VUMAyU06kDflCGIxnJHqELebg	1	""	20	""	""	宇宙CQC?
1447818565	23536	3848	1448162103	""	JoUwGCJ8rDu0FlvfZUXlAPMlIWQ	""	""	""	""	""	ラッパー善処
1447818565	23537	48642	1448162105	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	8	""	""	＼ｱｯｶﾘｰﾝ／
1447818565	23538	123281	1448162116	""	cT6tU5aPt5rifnioYsfuIK5dpUY	""	""	20	""	""	あっ・・・（そっか）
1447818565	23539	43847	1448162119	red big shita	yVTZhI9QJG3GOFBQ9XPegNDw8n0	""	""	7	""	""	ゲッダン！！
1447818565	23540	52508	1448162120	""	JXMOuCSiUicPdur1r7zbgpAhStU	""	""	8	""	""	よっしゃ！合体だ!!
1447818565	23541	142281	1448162129	""	NnYLnDOJCL2QI8QExFfjw3Jjw50	""	""	23	""	""	ＡＵＯは冬木に帰れｗｗｗｗ
1447818565	23542	50894	1448162136	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	8	""	""	音がガチｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
1447818565	23543	137751	1448162146	""	o5hjNt3XoTWzUtHVN4GvIt8m4KE	1	""	22	""	""	↓DMの殿堂入りゴッド組じゃねぇか！
1447818565	23544	51295	1448162146	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	8	""	""	右下！？
1447818565	23545	107795	1448162149	""	3gJMR4WbmAldaApv4bacdEkHdvI	1	""	17	""	""	青山スカーレットブルームさん！
1447818565	23546	95904	1448162149	""	UBpvMWVLGBiqbAl9EesmxKW3Fzg	""	""	15	""	""	帰宅部の勧誘
1447818565	23547	116620	1448162151	""	Pvsdm0_PTXh28PhzBBM6C3ytEmw	1	""	19	""	""	ぶひいいいいいいいいいい
1447818565	23548	26715	1448162160	""	f5UFJeEtFOiSq7eOGVoKLmAsmaQ	""	""	4	""	""	かわいすぎ
1447818565	23549	41464	1448162167	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	6	""	""	ｗｗｗｗｗｗｗ
1447818565	23550	42126	1448162174	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	7	""	""	せやな
1447818565	23551	141180	1448162182	""	5jVYVczuzLHV8cC-35vPxmurqY8	1	""	23	""	""	あいこだったー
1447818565	23552	40813	1448162186	""	vT81VII1yCrTHelEXV7dfoNcGcw	1	""	6	""	""	※レース中です
1447818565	23553	142021	1448162192	""	5jVYVczuzLHV8cC-35vPxmurqY8	1	""	23	""	""	速水さんｗ
1447818565	23554	250	1448162199	""	JoUwGCJ8rDu0FlvfZUXlAPMlIWQ	""	""	""	""	""	第７羽　ロリコン殺し
1447818565	23555	56340	1448162204	""	""	1	""	9	""	2	""
1447818565	23556	31961	1448162212	""	f5UFJeEtFOiSq7eOGVoKLmAsmaQ	""	""	5	""	""	ん？
1447818565	23557	5076	1448162215	""	3w3LiJA0OJwERWJF3kfFADtaktY	1	""	""	""	""	天才かな？
1447818565	23558	46840	1448162221	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	7	""	""	ｗｗｗｗｗ
1447818565	23559	124685	1448162232	""	Pvsdm0_PTXh28PhzBBM6C3ytEmw	1	""	20	""	""	おねえちゃあああああああああああああん
1447818565	23560	11566	1448162238	""	CXR7dX17PqoJ7j2k21Dr8Ua0f0w	""	""	1	""	""	「そのパン捨てちゃうんですか？」
1447818565	23561	135438	1448162239	""	CFmQHJXkijWH6EckcjzfaE5iOaw	""	""	22	""	""	ぶひいいいいいいいいいいいいいいいい
1447818565	23562	8037	1448162244	""	aGN4CN9DTSn3PLQAc-Dob8Qrdpw	1	""	1	""	""	ﾃﾞﾊﾞﾅｸｼﾞｶﾚﾀー
1447818565	23563	21160	1448162251	shita red big	u9xV6ylGlQVzOXlJkQ6jX4c3gFU	1	""	3	""	""	印旛沼
1447818565	23564	50371	1448162256	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	8	""	""	ｗｗｗｗｗｗ
1447818565	23565	9255	1448162257	""	3w3LiJA0OJwERWJF3kfFADtaktY	1	""	1	""	""	ごちうさらしからぬアングル
1447818565	23566	60017	1448162263	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	10	""	""	やっぱりおねえちゃんには勝てなかったよ…
1447818565	23567	61057	1448162279	""	""	1	""	10	""	2	""
1447818565	23568	13993	1448162282	""	QG3KzVDVitx_G7PSk7pNXcGm-cc	1	""	2	""	""	努力はそんなに実らなーい（言うただけ
1447818565	23569	19797	1448162291	""	jdOnWSCNch2eZy06Msk2ahPmW0M	1	""	3	""	""	サモハン「・・・」
1447818565	23570	54157	1448162294	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	9	""	""	じじい復活
1447818565	23571	32425	1448162306	""	""	1	""	5	""	2	""
1447818565	23572	9409	1448162308	""	SCTKdUZlGaQ2J17LeU08qMDInZc	""	""	1	""	""	本当？
1447818565	23573	22062	1448162315	""	ZsArU2OCIwJcVmmGaW13uHsfRRU	1	""	3	""	""	???「違うな。ピクニックはもっと真面目にやるものだ」
1447818565	23574	4214	1448162324	""	E8NuQ0gyNP11kBAOGvNz3BLWMcU	1	""	""	""	""	家族の誰かが法律関係職かな？
1447818565	23575	142421	1448162325	""	CFmQHJXkijWH6EckcjzfaE5iOaw	""	""	23	""	""	ギル様ｗｗｗｗｗｗｗｗｗｗ
1447818565	23576	15525	1448162329	""	QG3KzVDVitx_G7PSk7pNXcGm-cc	1	""	2	""	""	【朗報】ワイ元気になりそう
1447818565	23577	22940	1448162345	""	jdOnWSCNch2eZy06Msk2ahPmW0M	1	""	3	""	""	ミスター生き地獄
1447818565	23578	116826	1448162347	""	wnTYONOAgwiiXBd2djwGvbP6ofE	1	""	19	""	""	泣ける
1447818565	23579	31742	1448162363	""	q9GHyw5jF1rRm4PjrN_OxWlC8GY	""	""	5	""	""	ん？
1447818565	23580	61405	1448162366	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	10	""	""	ん？
1447818565	23581	8339	1448162367	""	TCPHPhNfial-nshri5uV6AsEIe4	""	""	1	""	""	ｳｿﾞﾀﾞﾄﾞﾝﾄﾞｺﾄﾞｰﾝ!
1447818565	23582	99006	1448162370	""	9Q-sCpy5h5AIbs-S4GbAqjT7WLo	1	""	16	""	""	元気ないのはそのサプライズ準備のせいだけどな
1447818565	23583	69396	1448162370	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	11	""	""	ほんといい声ｗｗｗ
1447818565	23584	34321	1448162374	""	ENS4968UoThrqnGSLVSgdmhDpS8	1	""	5	""	""	nice boat
1447818565	23585	3612	1448162385	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	""	""	""	かわいいいな
1447818565	23586	83452	1448162390	""	AdghBaZ09L072d8Ie5FAirjRgmc	""	""	13	""	""	遺伝子レベルで染み込んだ鬼畜
1447818565	23587	17134	1448162395	""	""	1	""	2	""	2	""
1447818565	23588	71445	1448162397	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	11	""	""	反抗期だこれ！
1447818565	23589	66218	1448162415	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	11	""	""	そうなんだｗｗ
1447818565	23590	130965	1448162415	shita red big	HPXDp7AazRFNSfMgd2bi08JshLw	""	""	21	""	""	？？？「やつはとんでもないものを盗んでいきました」
1447818565	23591	43998	1448162424	""	3w3LiJA0OJwERWJF3kfFADtaktY	1	""	7	""	""	あるある
1447818565	23592	7963	1448162425	""	TCPHPhNfial-nshri5uV6AsEIe4	""	""	1	""	""	( 0w0)ｳｪ!?
1447818565	23593	74890	1448162436	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	12	""	""	あら＾～
1447818565	23594	21616	1448162437	""	aGN4CN9DTSn3PLQAc-Dob8Qrdpw	1	""	3	""	""	フルーツサンド大好物です
1447818565	23595	9027	1448162438	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	1	""	""	見えそうな区域
1447818565	23596	76198	1448162454	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	12	""	""	　あら＾～
1447818565	23597	11007	1448162458	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	1	""	""	ﾁﾉちゃん可愛い
1447818565	23598	128145	1448162460	""	wnTYONOAgwiiXBd2djwGvbP6ofE	1	""	21	""	""	お姉ちゃん編よかったわ
1447818565	23599	139092	1448162466	naka white medium	SAhxVQKeH-kx5zbR_gRQW8nMsQw	""	""	23	""	""	なんj弾幕ほんとすき
1447818565	23600	71717	1448162470	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	11	""	""	反抗期
1447818565	23601	47897	1448162473	""	vCxwfvoHfvwH0UPd8hcOaLjU-rw	1	""	7	""	""	ガバガバやんけ
1447818565	23602	108093	1448162474	""	9Q-sCpy5h5AIbs-S4GbAqjT7WLo	1	""	18	""	""	おまえらブルーマウンテンさん好きすぎｗ
1447818565	23603	129985	1448162478	""	wnTYONOAgwiiXBd2djwGvbP6ofE	1	""	21	""	""	は！？
1447818565	23604	12001	1448162486	""	""	""	""	2	""	2	""
1447818565	23605	9054	1448162494	""	atNY3tkpOzJq78VM5zMyARJL-tg	1	""	1	""	""	みえ
1447818565	23606	25636	1448162498	""	QG3KzVDVitx_G7PSk7pNXcGm-cc	1	""	4	""	""	むしろもうちょっとつけなさい　痩せすぎです
1447818565	23607	68109	1448162506	red big shita	yVTZhI9QJG3GOFBQ9XPegNDw8n0	""	""	11	""	""	中多紗江
1447818565	23608	80490	1448162507	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	13	""	""	いける！
1447818565	23609	80654	1448162512	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	13	""	""	でかい
1447818565	23610	12009	1448162519	""	ahPORTSJn7aOAbRtkiTofPBsr7E	1	""	2	""	""	イリーガルユースオブレフトハンド
1447818565	23611	2223	1448162520	""	HgFpQhWpqboJ08GjjWhVvH-B42I	""	""	""	""	""	プッチ神父ｗｗｗ
1447818565	23612	77155	1448162524	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	12	""	""	意味深
1447818565	23613	54512	1448162529	""	3w3LiJA0OJwERWJF3kfFADtaktY	1	""	9	""	""	なぜ飲んだ
1447818565	23614	27073	1448162530	""	aGN4CN9DTSn3PLQAc-Dob8Qrdpw	1	""	4	""	""	貧乏でろくに食べてないでしょ？
1447818565	23615	56038	1448162544	""	3w3LiJA0OJwERWJF3kfFADtaktY	1	""	9	""	""	BGMは切り替えるべきだった
1447818565	23616	82966	1448162545	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	13	""	""	やはり鬼畜和菓子！！！
1447818565	23617	84190	1448162566	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	14	""	""	空気読んだ結果がコレである
1447818565	23618	100758	1448162573	""	PXmN_8xfRvepf6y5Jhl0iUr2Fzc	1	""	16	""	""	メグの闇は深い
1447818565	23619	60616	1448162576	""	E7KY3uKOh4HH-CHwtsLhfOkheB8	""	""	10	""	""	そうかなぁ　そうですよ　そうかなぁ　そうですよ　そうかなぁ　そうですよ
1447818565	23620	59234	1448162576	""	3w3LiJA0OJwERWJF3kfFADtaktY	1	""	9	""	""	おれも
1447818565	23621	82846	1448162578	""	vMSzOPplNjzLkekS-lwS1X24thc	""	""	13	""	""	wwwwwwwwwwwwwwww
1447818565	23622	28083	1448162579	""	aGN4CN9DTSn3PLQAc-Dob8Qrdpw	1	""	4	""	""	妹は私一人で十分だ！
1447818565	23623	31603	1448162580	""	S_ZqKqiwNTDEMLlpNtPr3hYZa9E	""	""	5	""	""	ん？
1447818565	23624	83252	1448162585	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	13	""	""	ｗｗｗｗｗｗｗｗｗ
1447818565	23625	14343	1448162591	""	r43t3fZWnY3pUzI2KXU2M6WWgB0	""	""	2	""	""	このトゥルーってライズ洋画して素材にされてそう
1447818565	23626	85864	1448162592	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	14	""	""	うん、かわいい！
1447818565	23627	24459	1448162593	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	4	""	""	ぼたみ
1447818565	23628	84581	1448162598	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	14	""	""	流石鬼畜枠
1447818565	23629	84298	1448162607	""	8_bpeojQmbBNs0q83uO6RWQn8nc	1	""	14	""	""	わざとやろ
1447818565	23630	86551	1448162608	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	14	""	""	ゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴクゴク
1447818565	23631	30597	1448162610	""	UUgyNJVldEA80XvF_QJlL3E1jQg	1	""	5	""	""	大発すなぁ
1447818565	23632	17891	1448162612	""	TCPHPhNfial-nshri5uV6AsEIe4	""	""	2	""	""	お願いです(魔法つかいプリキュアのシリーズ構成に小林靖子)
1447818565	23633	32340	1448162617	shita red big	S_ZqKqiwNTDEMLlpNtPr3hYZa9E	""	""	5	""	""	Nice boat.
1447818565	23634	23329	1448162632	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	3	""	""	混ぜるな危険人物
1447818565	23635	24162	1448162632	""	YRkUe1bwpwlwg1qGb6-FV1sh8Vc	""	""	4	""	""	大宮忍「団子にワサビなんてひどい！」
1447818565	23636	84768	1448162634	""	vMSzOPplNjzLkekS-lwS1X24thc	""	""	14	""	""	ktkr!!
1447818565	23637	88149	1448162634	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	14	""	""	やかまｗｗ
1447818565	23638	60714	1448162637	""	3w3LiJA0OJwERWJF3kfFADtaktY	1	""	10	""	""	中間の乳とか言うなよw
1447818565	23639	88734	1448162638	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	14	""	""	でっていうやめろやｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
1447818565	23640	81188	1448162655	""	E7KY3uKOh4HH-CHwtsLhfOkheB8	""	""	13	""	""	ｶﾞｼﾞｶﾞｼﾞ
1447818565	23641	53565	1448162656	shita red big	ENS4968UoThrqnGSLVSgdmhDpS8	1	""	8	""	""	翼を授ける
1447818565	23642	26442	1448162663	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	4	""	""	感染した
1447818565	23643	27085	1448162669	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	4	""	""	可愛いシャロ
1447818565	23644	88994	1448162671	""	8_bpeojQmbBNs0q83uO6RWQn8nc	1	""	14	""	""	くっそｗ
1447818565	23645	23140	1448162672	""	atNY3tkpOzJq78VM5zMyARJL-tg	1	""	3	""	""	お店休み？
1447818565	23646	90807	1448162673	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	15	""	""	↓つるつるに決まってんだろふざけんな！！！！
1447818565	23647	41540	1448162677	""	QG3KzVDVitx_G7PSk7pNXcGm-cc	1	""	6	""	""	そりゃ鬼畜和菓子オーラがすごいんだろw
1447818565	23648	28022	1448162678	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	4	""	""	ちゃかわいいい
1447818565	23649	91442	1448162683	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	15	""	""	あら＾～
1447818565	23650	20573	1448162691	""	Lv3f0r2OWlcUhv3-UVpqTyA0a9Q	""	""	3	""	""	みぃ～つけたぁ～
1447818565	23651	98258	1448162697	""	yLvsjxjCgREnCBypjuGBNNubvi8	1	""	16	""	""	この曲は１期から使われてるんだよなぁ・・・
1447818565	23652	36328	1448162697	""	""	1	""	6	""	2	""
1447818565	23653	95456	1448162707	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	15	""	""	！？
1447818565	23654	31829	1448162717	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	5	""	""	ん？
1447818565	23655	95184	1448162727	""	""	1	""	15	""	2	""
1447818565	23656	33773	1448162736	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	5	""	""	シャロかわ
1447818565	23657	95209	1448162741	shita red big	E7KY3uKOh4HH-CHwtsLhfOkheB8	""	""	15	""	""	余接ちゃんの頭のアレ
1447818565	23658	19871	1448162741	""	VetK_FYQK9-hdi768uBsHbRCy-4	""	""	3	""	""	ゴッホ「とーころーざーわー」
1447818565	23659	34300	1448162741	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	5	""	""	ダカポ
1447818565	23660	41324	1448162745	""	S_ZqKqiwNTDEMLlpNtPr3hYZa9E	""	""	6	""	""	同年代か年上だと思われている可能性が・・・
1447818565	23661	35212	1448162750	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	5	""	""	ちのちゃんかわいい
1447818565	23662	24125	1448162751	""	tQHshVTpjJ-u0P2jk3J0eMyM11k	""	""	4	""	""	裁縫針かな？
1447818565	23663	42370	1448162758	""	UUgyNJVldEA80XvF_QJlL3E1jQg	1	""	7	""	""	せ、せやな！
1447818565	23664	100877	1448162761	""	6KXq5c2_Arxu6rCKQ3GrqvT5ycU	""	""	16	""	""	ｗｗｗｗ
1447818565	23665	97752	1448162766	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	16	""	""	親父が昼間に居るだと！？
1447818565	23666	21143	1448162768	ue red big	TCPHPhNfial-nshri5uV6AsEIe4	""	""	3	""	""	タカ！
1447818565	23667	37171	1448162770	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	6	""	""	デート
1447818565	23668	7018	1448162774	""	O_v2CdT3kL7qJo0E8sy_SrZaYJ0	""	""	1	""	""	ケンシロウｗｗ
1447818565	23669	34689	1448162776	""	dFN2xZPJa9MFffVsLFIxwBy946Q	1	""	5	""	""	島風には誰も追いつけないよ！
1447818565	23670	64339	1448162777	""	TnIiz7aaw9ozbpj-6mIessx9UWY	""	""	10	""	""	予約録画
1447818565	23671	38119	1448162779	""	cvp3z42vtwPrKry_7_rkIxjpVQg	""	""	6	""	""	ドーピングシャロ禁止
1447818565	23672	73010	1448162787	""	t59c4KjJsHB6_2INfZ71GHTCtJY	""	""	12	""	""	イケメン
1447818565	23673	99307	1448162790	""	BkJcfqLRzhw7ddvX3wo8k3eibvg	1	""	16	""	""	なっつんだコレ!!!
1447818565	23674	1152	1448162791	""	""	""	""	""	""	2	""
1447818565	23675	7018	1448162792	""	O_v2CdT3kL7qJo0E8sy_SrZaYJ0	""	""	1	""	""	モカさんはジャギ？トキ？
1447818565	23676	95680	1448162799	""	px3a-MgeZnb7dZmt7rqI0c1JYHg	1	""	15	""	""	this way....
1447818565	23677	46485	1448162804	""	w0YfLlWnJCkqCrZnvS9cNyj-I8I	""	""	7	""	""	流されてゆけ。私は留まるしかない。
1447818565	23678	21214	1448162804	ue yellow big	TCPHPhNfial-nshri5uV6AsEIe4	""	""	3	""	""	トラ！
1447818565	23679	46735	1448162805	""	aGN4CN9DTSn3PLQAc-Dob8Qrdpw	1	""	7	""	""	ちょっと発言が重すぎんよぉーwww
